Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,,,Point Format,Y
Horizontal Units,S,,,,,Horizontal Units,Hz
Horizontal Scale,781250,,,,,Horizontal Scale,781250
Sample Interval,78.125,,,,,Sample Interval,1562.5
Filter Frequency,7e+07,,,,,Filter Frequency,7e+07
Record Length,100000,,,,,Record Length,5000
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,,10,,,Probe Attenuation,1
Vertical Units,V,,V,,,Vertical Units,NONE
Vertical Offset,0,,0,,,Vertical Offset,0
Vertical Scale,2,,2,,,Vertical Scale,20
Label,,,,,,Label,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
2.50781e+04,1.4,1.4,-2,-2,,5.016e+05,-50.0531
2.51562e+04,1.4,1.4,-2.08,-2.08,,5.031e+05,-49.0312
2.52344e+04,1.4,1.4,-2.08,-2,,5.047e+05,-50.0531
2.53125e+04,1.4,1.32,-2.08,-2.08,,5.062e+05,-51.0719
2.53906e+04,1.4,1.4,-2.08,-2.08,,5.078e+05,-51.0719
2.54687e+04,1.4,1.32,-2.08,-2.08,,5.094e+05,-51.0719
2.55469e+04,1.4,1.4,-2,-2,,5.109e+05,-51.0719
2.56250e+04,1.4,1.32,-2,-2.08,,5.125e+05,-51.0719
2.57031e+04,1.4,1.4,-2,-2,,5.141e+05,-49.5656
2.57812e+04,1.4,1.32,-2.08,-2.08,,5.156e+05,-48.0594
2.58594e+04,1.4,1.4,-2.08,-2,,5.172e+05,-51.5562
2.59375e+04,1.4,1.32,-2,-2.08,,5.187e+05,-55.05
2.60156e+04,1.4,1.4,-2,-2,,5.203e+05,-53.0625
2.60937e+04,1.4,1.32,-2,-2.08,,5.219e+05,-51.0719
2.61719e+04,1.4,1.4,-2,-2,,5.234e+05,-53.0625
2.62500e+04,1.4,1.32,-2.08,-2.08,,5.250e+05,-55.05
2.63281e+04,1.4,1.4,-2.08,-2.08,,5.266e+05,-50.9875
2.64062e+04,1.4,1.32,-2,-2.08,,5.281e+05,-46.9219
2.64844e+04,1.4,1.4,-2,-2,,5.297e+05,-48.9969
2.65625e+04,1.4,1.32,-2,-2.08,,5.312e+05,-51.0719
2.66406e+04,1.4,1.4,-2,-2,,5.328e+05,-50.0531
2.67187e+04,1.4,1.32,-2.08,-2.08,,5.344e+05,-49.0312
2.67969e+04,1.4,1.4,-2,-2,,5.359e+05,-50.0531
2.68750e+04,1.4,1.32,-2,-2.08,,5.375e+05,-51.0719
2.69531e+04,1.4,1.4,-2,-2,,5.391e+05,-51.0719
2.70312e+04,1.4,1.32,-2,-2.08,,5.406e+05,-51.0719
2.71094e+04,1.4,1.4,-2.08,-2,,5.422e+05,-48.2906
2.71875e+04,1.32,1.32,-2,-2.08,,5.437e+05,-45.5094
2.72656e+04,1.4,1.4,-2,-2,,5.453e+05,-50.2812
2.73437e+04,1.4,1.32,-2,-2.08,,5.469e+05,-55.05
2.74219e+04,1.4,1.4,-2.08,-2,,5.484e+05,-53.0625
2.75000e+04,1.4,1.32,-2.08,-2.08,,5.500e+05,-51.0719
2.75781e+04,1.4,1.4,-2.08,-2,,5.516e+05,-51.0719
2.76562e+04,1.4,1.32,-2,-2.08,,5.531e+05,-51.0719
2.77344e+04,1.4,1.4,-2,-2,,5.547e+05,-50.0531
2.78125e+04,1.4,1.32,-2,-2.08,,5.562e+05,-49.0312
2.78906e+04,1.4,1.4,-2,-2,,5.578e+05,-52.0406
2.79687e+04,1.32,1.32,-2,-2.08,,5.594e+05,-55.05
2.80469e+04,1.32,1.32,-2,-2,,5.609e+05,-52.0406
2.81250e+04,1.4,1.32,-2,-2.08,,5.625e+05,-49.0312
2.82031e+04,1.32,1.4,-2,-2,,5.641e+05,-50.5375
2.82812e+04,1.4,1.32,-2,-2.08,,5.656e+05,-52.0406
2.83594e+04,1.32,1.4,-2,-2,,5.672e+05,-51.5562
2.84375e+04,1.32,1.32,-2.08,-2.08,,5.687e+05,-51.0719
2.85156e+04,1.4,1.4,-2.08,-2,,5.703e+05,-54.5656
2.85937e+04,1.32,1.32,-2,-2.08,,5.719e+05,-58.0594
2.86719e+04,1.4,1.4,-2.08,-2,,5.734e+05,-54.5656
2.87500e+04,1.32,1.32,-2,-2.08,,5.750e+05,-51.0719
2.88281e+04,1.32,1.32,-2.08,-2,,5.766e+05,-50.0531
2.89062e+04,1.32,1.32,-2.08,-2.08,,5.781e+05,-49.0312
2.89844e+04,1.32,1.32,-2,-2,,5.797e+05,-52.0406
2.90625e+04,1.32,1.32,-2,-2.08,,5.812e+05,-55.05
2.91406e+04,1.32,1.32,-2.08,-2,,5.828e+05,-55.05
2.92187e+04,1.32,1.32,-2.08,-2.08,,5.844e+05,-55.05
2.92969e+04,1.32,1.32,-2,-2,,5.859e+05,-52.0406
2.93750e+04,1.32,1.32,-2.08,-2.08,,5.875e+05,-49.0312
2.94531e+04,1.32,1.32,-2,-2,,5.891e+05,-52.0406
2.95312e+04,1.32,1.24,-2,-2.08,,5.906e+05,-55.05
2.96094e+04,1.32,1.32,-2,-2,,5.922e+05,-53.0625
2.96875e+04,1.32,1.24,-2,-2.08,,5.937e+05,-51.0719
2.97656e+04,1.32,1.32,-2,-2,,5.953e+05,-51.0719
2.98437e+04,1.32,1.24,-2.08,-2.08,,5.969e+05,-51.0719
2.99219e+04,1.32,1.32,-2.08,-2,,5.984e+05,-50.0531
3.00000e+04,1.32,1.32,-2.08,-2.08,,6.000e+05,-49.0312
3.00781e+04,1.32,1.32,-2.08,-2.08,,6.016e+05,-50.0531
3.01562e+04,1.32,1.24,-2.08,-2.08,,6.031e+05,-51.0719
3.02344e+04,1.32,1.32,-2,-2,,6.047e+05,-51.0719
3.03125e+04,1.32,1.32,-2.08,-2.08,,6.062e+05,-51.0719
3.03906e+04,1.32,1.32,-2.08,-2,,6.078e+05,-53.0625
3.04687e+04,1.32,1.24,-2,-2.08,,6.094e+05,-55.05
3.05469e+04,1.32,1.32,-2.08,-2,,6.109e+05,-50.9875
3.06250e+04,1.32,1.24,-2.08,-2.08,,6.125e+05,-46.9219
3.07031e+04,1.32,1.32,-2.08,-2,,6.141e+05,-50.9875
3.07812e+04,1.32,1.24,-2.08,-2.08,,6.156e+05,-55.05
3.08594e+04,1.32,1.32,-2.08,-2,,6.172e+05,-52.0406
3.09375e+04,1.32,1.24,-2.08,-2.08,,6.187e+05,-49.0312
3.10156e+04,1.32,1.32,-2.08,-2.08,,6.203e+05,-52.0406
3.10937e+04,1.32,1.24,-2.08,-2.08,,6.219e+05,-55.05
3.11719e+04,1.24,1.32,-2,-2,,6.234e+05,-55.05
3.12500e+04,1.32,1.24,-2,-2,,6.250e+05,-55.05
3.13281e+04,1.32,1.32,-2,-2,,6.266e+05,-53.0625
3.14062e+04,1.24,1.24,-2,-2.08,,6.281e+05,-51.0719
3.14844e+04,1.24,1.32,-2,-2,,6.297e+05,-51.0719
3.15625e+04,1.32,1.24,-2.08,-2.08,,6.312e+05,-51.0719
3.16406e+04,1.24,1.32,-2,-2,,6.328e+05,-51.0719
3.17187e+04,1.32,1.24,-2,-2.08,,6.344e+05,-51.0719
3.17969e+04,1.24,1.32,-2,-2,,6.359e+05,-53.0625
3.18750e+04,1.24,1.24,-2.08,-2.08,,6.375e+05,-55.05
3.19531e+04,1.24,1.24,-2.08,-2,,6.391e+05,-50.9875
3.20312e+04,1.32,1.24,-2.08,-2.08,,6.406e+05,-46.9219
3.21094e+04,1.32,1.32,-2,-2,,6.422e+05,-50.9875
3.21875e+04,1.32,1.24,-2,-2.08,,6.437e+05,-55.05
3.22656e+04,1.24,1.32,-2,-2,,6.453e+05,-50.9875
3.23437e+04,1.24,1.24,-2,-2.08,,6.469e+05,-46.9219
3.24219e+04,1.24,1.24,-2.08,-2,,6.484e+05,-48.9969
3.25000e+04,1.24,1.16,-2.08,-2.08,,6.500e+05,-51.0719
3.25781e+04,1.24,1.24,-2,-2,,6.516e+05,-53.0625
3.26562e+04,1.32,1.24,-2.08,-2.08,,6.531e+05,-55.05
3.27344e+04,1.24,1.32,-2.08,-2,,6.547e+05,-53.0625
3.28125e+04,1.24,1.16,-2.08,-2.08,,6.562e+05,-51.0719
3.28906e+04,1.24,1.24,-2,-2,,6.578e+05,-53.0625
3.29687e+04,1.24,1.16,-2,-2.08,,6.594e+05,-55.05
3.30469e+04,1.24,1.24,-2.08,-2,,6.609e+05,-56.5563
3.31250e+04,1.24,1.24,-2.08,-2.08,,6.625e+05,-58.0594
3.32031e+04,1.24,1.24,-2,-2,,6.641e+05,-54.5656
3.32812e+04,1.24,1.16,-2,-2.08,,6.656e+05,-51.0719
3.33594e+04,1.24,1.24,-2.08,-2,,6.672e+05,-51.0719
3.34375e+04,1.24,1.16,-2,-2.08,,6.687e+05,-51.0719
3.35156e+04,1.24,1.24,-2.08,-2,,6.703e+05,-50.0531
3.35937e+04,1.24,1.16,-2,-2.08,,6.719e+05,-49.0312
3.36719e+04,1.24,1.24,-2,-2,,6.734e+05,-52.0406
3.37500e+04,1.24,1.16,-2,-2.08,,6.750e+05,-55.05
3.38281e+04,1.24,1.24,-2,-2,,6.766e+05,-55.05
3.39062e+04,1.24,1.16,-2,-2.08,,6.781e+05,-55.05
3.39844e+04,1.24,1.24,-2,-2,,6.797e+05,-55.05
3.40625e+04,1.24,1.16,-2,-2.08,,6.812e+05,-55.05
3.41406e+04,1.24,1.24,-2,-2,,6.828e+05,-55.05
3.42187e+04,1.24,1.16,-2,-2.08,,6.844e+05,-55.05
3.42969e+04,1.16,1.24,-2,-2,,6.859e+05,-55.05
3.43750e+04,1.24,1.16,-2,-2.08,,6.875e+05,-55.05
3.44531e+04,1.24,1.24,-2,-2,,6.891e+05,-52.0406
3.45312e+04,1.24,1.16,-2,-2.08,,6.906e+05,-49.0312
3.46094e+04,1.16,1.24,-2.08,-2,,6.922e+05,-52.0406
3.46875e+04,1.16,1.16,-2,-2.08,,6.937e+05,-55.05
3.47656e+04,1.16,1.16,-2,-2,,6.953e+05,-53.0625
3.48437e+04,1.16,1.16,-2,-2.08,,6.969e+05,-51.0719
3.49219e+04,1.16,1.24,-2,-2,,6.984e+05,-53.0625
3.50000e+04,1.16,1.16,-2,-2.08,,7.000e+05,-55.05
3.50781e+04,1.24,1.24,-2,-2,,7.016e+05,-53.0625
3.51562e+04,1.24,1.16,-2,-2.08,,7.031e+05,-51.0719
3.52344e+04,1.24,1.24,-2,-2,,7.047e+05,-51.0719
3.53125e+04,1.16,1.08,-2,-2.08,,7.062e+05,-51.0719
3.53906e+04,1.16,1.16,-2,-2,,7.078e+05,-53.0625
3.54687e+04,1.24,1.16,-2.08,-2.08,,7.094e+05,-55.05
3.55469e+04,1.24,1.24,-2,-2,,7.109e+05,-55.05
3.56250e+04,1.16,1.16,-2,-2.08,,7.125e+05,-55.05
3.57031e+04,1.16,1.16,-2,-2,,7.141e+05,-55.05
3.57812e+04,1.16,1.16,-2.08,-2.08,,7.156e+05,-55.05
3.58594e+04,1.16,1.24,-2,-2,,7.172e+05,-50.9875
3.59375e+04,1.16,1.08,-2,-2.08,,7.187e+05,-46.9219
3.60156e+04,1.16,1.16,-2,-2,,7.203e+05,-50.9875
3.60937e+04,1.16,1.08,-2.08,-2.08,,7.219e+05,-55.05
3.61719e+04,1.16,1.16,-2.08,-2.08,,7.234e+05,-55.05
3.62500e+04,1.16,1.08,-2,-2.08,,7.250e+05,-55.05
3.63281e+04,1.16,1.16,-2.08,-2,,7.266e+05,-55.05
3.64062e+04,1.16,1.16,-2,-2.08,,7.281e+05,-55.05
3.64844e+04,1.16,1.16,-2,-2,,7.297e+05,-53.0625
3.65625e+04,1.16,1.08,-2.08,-2.08,,7.312e+05,-51.0719
3.66406e+04,1.16,1.16,-2.08,-2,,7.328e+05,-51.0719
3.67187e+04,1.16,1.08,-2.08,-2.08,,7.344e+05,-51.0719
3.67969e+04,1.08,1.16,-2,-2,,7.359e+05,-53.0625
3.68750e+04,1.16,1.08,-2,-2.08,,7.375e+05,-55.05
3.69531e+04,1.16,1.16,-2,-2,,7.391e+05,-55.05
3.70312e+04,1.16,1.08,-2,-2.08,,7.406e+05,-55.05
3.71094e+04,1.16,1.16,-2,-2,,7.422e+05,-52.0406
3.71875e+04,1.16,1.08,-2,-2.08,,7.437e+05,-49.0312
3.72656e+04,1.08,1.16,-2,-2,,7.453e+05,-50.0531
3.73437e+04,1.08,1.08,-2.08,-2.08,,7.469e+05,-51.0719
3.74219e+04,1.08,1.16,-2,-2,,7.484e+05,-53.0625
3.75000e+04,1.08,1.08,-2.08,-2.08,,7.500e+05,-55.05
3.75781e+04,1.08,1.08,-2,-2,,7.516e+05,-53.0625
3.76562e+04,1.08,1.08,-2,-2,,7.531e+05,-51.0719
3.77344e+04,1.08,1.08,-2,-2,,7.547e+05,-53.0625
3.78125e+04,1.08,1.08,-2,-2.08,,7.562e+05,-55.05
3.78906e+04,1.08,1.08,-2.08,-2,,7.578e+05,-56.5563
3.79687e+04,1.16,1.08,-2,-2.08,,7.594e+05,-58.0594
3.80469e+04,1.08,1.16,-2,-2,,7.609e+05,-55.05
3.81250e+04,1.08,1.08,-2,-2.08,,7.625e+05,-52.0406
3.82031e+04,1.08,1.08,-2,-2,,7.641e+05,-50.5375
3.82812e+04,1.08,1.08,-2,-2.08,,7.656e+05,-49.0312
3.83594e+04,1.08,1.08,-2.08,-2,,7.672e+05,-53.5469
3.84375e+04,1.08,1,-2,-2.08,,7.687e+05,-58.0594
3.85156e+04,1.08,1.08,-2,-2,,7.703e+05,-53.5469
3.85937e+04,1.08,1.08,-2,-2.08,,7.719e+05,-49.0312
3.86719e+04,1.08,1.08,-2,-2,,7.734e+05,-52.0406
3.87500e+04,1.08,1,-2,-2.08,,7.750e+05,-55.05
3.88281e+04,1.08,1.08,-2,-2,,7.766e+05,-53.0625
3.89062e+04,1.08,1,-2,-2.08,,7.781e+05,-51.0719
3.89844e+04,1.08,1.08,-2,-2,,7.797e+05,-54.5656
3.90625e+04,1.08,1,-2,-2.08,,7.812e+05,-58.0594
3.91406e+04,1.08,1.08,-2,-2,,7.828e+05,-53.5469
3.92187e+04,1.08,1,-2,-2.08,,7.844e+05,-49.0312
3.92969e+04,1.08,1.08,-2.08,-2,,7.859e+05,-50.0531
3.93750e+04,1.08,1,-2,-2.08,,7.875e+05,-51.0719
3.94531e+04,1,1.08,-2,-2,,7.891e+05,-53.0625
3.95312e+04,1.08,1,-2,-2.08,,7.906e+05,-55.05
3.96094e+04,1.08,1.08,-2.08,-2,,7.922e+05,-55.05
3.96875e+04,1.08,1,-2.08,-2.08,,7.937e+05,-55.05
3.97656e+04,1.08,1.08,-2,-2,,7.953e+05,-52.0406
3.98437e+04,1.08,1,-2,-2.08,,7.969e+05,-49.0312
3.99219e+04,1.08,1.08,-2,-2,,7.984e+05,-52.0406
4.00000e+04,1,1,-2,-2.08,,8.000e+05,-55.05
4.00781e+04,1,1.08,-2,-2,,8.016e+05,-56.5563
4.01562e+04,1.08,1,-2,-2.08,,8.031e+05,-58.0594
4.02344e+04,1,1.08,-2,-2,,8.047e+05,-54.5656
4.03125e+04,1,1,-2,-2.08,,8.062e+05,-51.0719
4.03906e+04,1,1,-2.08,-2,,8.078e+05,-50.0531
4.04687e+04,1,1,-2.08,-2.08,,8.094e+05,-49.0312
4.05469e+04,1,1,-2,-2,,8.109e+05,-52.0406
4.06250e+04,1,1,-2,-2.08,,8.125e+05,-55.05
4.07031e+04,1,1,-2,-2,,8.141e+05,-53.0625
4.07812e+04,1,1,-2,-2.08,,8.156e+05,-51.0719
4.08594e+04,1,1,-2.08,-2,,8.172e+05,-53.0625
4.09375e+04,1,1,-2,-2.08,,8.187e+05,-55.05
4.10156e+04,1,1,-2.08,-2,,8.203e+05,-53.0625
4.10937e+04,1,1,-2,-2.08,,8.219e+05,-51.0719
4.11719e+04,1,1,-2.08,-2,,8.234e+05,-53.0625
4.12500e+04,1,0.92,-2,-2.08,,8.250e+05,-55.05
4.13281e+04,1,1,-2,-2,,8.266e+05,-53.0625
4.14062e+04,1,0.92,-2.08,-2.08,,8.281e+05,-51.0719
4.14844e+04,1,1,-2,-2,,8.297e+05,-49.5656
4.15625e+04,1,0.92,-2,-2.08,,8.312e+05,-48.0594
4.16406e+04,0.92,1,-2,-2,,8.328e+05,-49.5656
4.17187e+04,1,0.92,-2,-2.08,,8.344e+05,-51.0719
4.17969e+04,1,1,-2,-2,,8.359e+05,-51.0719
4.18750e+04,1,0.92,-2,-2.08,,8.375e+05,-51.0719
4.19531e+04,0.92,1,-2.08,-2,,8.391e+05,-51.5562
4.20312e+04,1,0.92,-2,-2.08,,8.406e+05,-52.0406
4.21094e+04,0.92,1,-2,-2,,8.422e+05,-51.5562
4.21875e+04,1,0.92,-2.08,-2.08,,8.437e+05,-51.0719
4.22656e+04,0.92,1,-2,-2,,8.453e+05,-51.0719
4.23437e+04,1,0.92,-2,-2.08,,8.469e+05,-51.0719
4.24219e+04,0.92,1,-2,-2,,8.484e+05,-51.0719
4.25000e+04,1,0.92,-2,-2.08,,8.500e+05,-51.0719
4.25781e+04,0.92,1,-2,-2,,8.516e+05,-51.0719
4.26562e+04,1,0.92,-2,-2.08,,8.531e+05,-51.0719
4.27344e+04,1,1,-2,-2,,8.547e+05,-50.0531
4.28125e+04,0.92,0.92,-2.08,-2.08,,8.562e+05,-49.0312
4.28906e+04,0.92,0.92,-2,-2,,8.578e+05,-50.0531
4.29687e+04,0.92,0.84,-2,-2.08,,8.594e+05,-51.0719
4.30469e+04,0.92,0.92,-2,-2,,8.609e+05,-51.0719
4.31250e+04,0.92,0.84,-2.08,-2.08,,8.625e+05,-51.0719
4.32031e+04,0.92,0.92,-2,-2,,8.641e+05,-53.0625
4.32812e+04,0.92,0.84,-2,-2.08,,8.656e+05,-55.05
4.33594e+04,0.92,0.92,-2,-2,,8.672e+05,-53.5469
4.34375e+04,0.92,0.84,-2,-2.08,,8.687e+05,-52.0406
4.35156e+04,0.92,0.92,-2.08,-2,,8.703e+05,-51.5562
4.35937e+04,0.92,0.84,-2,-2.08,,8.719e+05,-51.0719
4.36719e+04,0.92,0.92,-2,-2,,8.734e+05,-53.0625
4.37500e+04,0.92,0.84,-2,-2.08,,8.750e+05,-55.05
4.38281e+04,0.92,0.92,-2,-2,,8.766e+05,-53.5469
4.39062e+04,0.92,0.84,-2,-2.08,,8.781e+05,-52.0406
4.39844e+04,0.92,0.92,-2,-2,,8.797e+05,-51.5562
4.40625e+04,0.92,0.84,-2,-2.08,,8.812e+05,-51.0719
4.41406e+04,0.92,0.92,-2,-2,,8.828e+05,-51.0719
4.42187e+04,0.84,0.84,-2,-2.08,,8.844e+05,-51.0719
4.42969e+04,0.84,0.84,-2,-2,,8.859e+05,-53.0625
4.43750e+04,0.92,0.84,-2,-2.08,,8.875e+05,-55.05
4.44531e+04,0.92,0.92,-2,-2,,8.891e+05,-55.05
4.45312e+04,0.92,0.84,-2,-2.08,,8.906e+05,-55.05
4.46094e+04,0.84,0.92,-2,-2,,8.922e+05,-52.0406
4.46875e+04,0.84,0.76,-2,-2.08,,8.937e+05,-49.0312
4.47656e+04,0.84,0.84,-2,-2,,8.953e+05,-52.0406
4.48437e+04,0.84,0.84,-2,-2.08,,8.969e+05,-55.05
4.49219e+04,0.84,0.84,-2,-2,,8.984e+05,-53.0625
4.50000e+04,0.84,0.76,-2.08,-2.08,,9.000e+05,-51.0719
4.50781e+04,0.84,0.84,-2,-2,,9.016e+05,-53.0625
4.51562e+04,0.84,0.84,-2,-2.08,,9.031e+05,-55.05
4.52344e+04,0.84,0.84,-2,-2,,9.047e+05,-53.0625
4.53125e+04,0.84,0.76,-2.08,-2.08,,9.062e+05,-51.0719
4.53906e+04,0.84,0.84,-2.08,-2.08,,9.078e+05,-50.0531
4.54687e+04,0.84,0.76,-2,-2.08,,9.094e+05,-49.0312
4.55469e+04,0.84,0.84,-2,-2,,9.109e+05,-52.0406
4.56250e+04,0.84,0.76,-2,-2.08,,9.125e+05,-55.05
4.57031e+04,0.84,0.84,-2,-2,,9.141e+05,-53.0625
4.57812e+04,0.84,0.76,-2,-2.08,,9.156e+05,-51.0719
4.58594e+04,0.84,0.84,-2,-2,,9.172e+05,-51.0719
4.59375e+04,0.76,0.76,-2,-2.08,,9.187e+05,-51.0719
4.60156e+04,0.84,0.84,-2,-2,,9.203e+05,-51.0719
4.60937e+04,0.76,0.76,-2,-2,,9.219e+05,-51.0719
4.61719e+04,0.76,0.84,-2,-2,,9.234e+05,-50.0531
4.62500e+04,0.76,0.76,-2,-2.08,,9.250e+05,-49.0312
4.63281e+04,0.76,0.76,-2,-2,,9.266e+05,-49.0312
4.64062e+04,0.76,0.76,-2,-2.08,,9.281e+05,-49.0312
4.64844e+04,0.76,0.76,-2,-2,,9.297e+05,-52.0406
4.65625e+04,0.76,0.76,-2,-2.08,,9.312e+05,-55.05
4.66406e+04,0.76,0.76,-2,-2,,9.328e+05,-53.0625
4.67187e+04,0.76,0.76,-2,-2.08,,9.344e+05,-51.0719
4.67969e+04,0.76,0.76,-2,-2,,9.359e+05,-51.0719
4.68750e+04,0.76,0.68,-2,-2.08,,9.375e+05,-51.0719
4.69531e+04,0.76,0.76,-2,-2,,9.391e+05,-53.0625
4.70312e+04,0.76,0.68,-2,-2.08,,9.406e+05,-55.05
4.71094e+04,0.76,0.76,-2,-2,,9.422e+05,-52.0406
4.71875e+04,0.76,0.76,-2,-2.08,,9.437e+05,-49.0312
4.72656e+04,0.76,0.76,-2,-2,,9.453e+05,-52.0406
4.73437e+04,0.76,0.68,-2,-2.08,,9.469e+05,-55.05
4.74219e+04,0.76,0.76,-2,-2,,9.484e+05,-52.0406
4.75000e+04,0.76,0.68,-2,-2.08,,9.500e+05,-49.0312
4.75781e+04,0.76,0.76,-2,-2,,9.516e+05,-49.0312
4.76562e+04,0.76,0.68,-2,-2,,9.531e+05,-49.0312
4.77344e+04,0.68,0.76,-2,-2,,9.547e+05,-52.0406
4.78125e+04,0.68,0.68,-2,-2,,9.562e+05,-55.05
4.78906e+04,0.76,0.76,-2,-2,,9.578e+05,-53.0625
4.79687e+04,0.76,0.68,-2,-2.08,,9.594e+05,-51.0719
4.80469e+04,0.76,0.76,-2.08,-2,,9.609e+05,-53.0625
4.81250e+04,0.68,0.68,-2,-2.08,,9.625e+05,-55.05
4.82031e+04,0.68,0.76,-2,-2,,9.641e+05,-52.0406
4.82812e+04,0.68,0.6,-2,-2.08,,9.656e+05,-49.0312
4.83594e+04,0.68,0.68,-2,-2,,9.672e+05,-49.0312
4.84375e+04,0.68,0.68,-2,-2.08,,9.687e+05,-49.0312
4.85156e+04,0.68,0.68,-2.08,-2,,9.703e+05,-52.0406
4.85937e+04,0.68,0.68,-2,-2.08,,9.719e+05,-55.05
4.86719e+04,0.68,0.68,-2,-2,,9.734e+05,-55.05
4.87500e+04,0.68,0.6,-2,-2.08,,9.750e+05,-55.05
4.88281e+04,0.68,0.68,-2,-2,,9.766e+05,-53.0625
4.89062e+04,0.68,0.68,-2,-2.08,,9.781e+05,-51.0719
4.89844e+04,0.68,0.68,-2,-2,,9.797e+05,-53.0625
4.90625e+04,0.68,0.6,-2,-2,,9.812e+05,-55.05
4.91406e+04,0.68,0.68,-2,-2,,9.828e+05,-55.05
4.92187e+04,0.6,0.6,-2,-2.08,,9.844e+05,-55.05
4.92969e+04,0.68,0.68,-2,-2,,9.859e+05,-55.05
4.93750e+04,0.68,0.6,-2,-2.08,,9.875e+05,-55.05
4.94531e+04,0.68,0.68,-2,-2,,9.891e+05,-55.05
4.95312e+04,0.68,0.6,-2,-2.08,,9.906e+05,-55.05
4.96094e+04,0.68,0.68,-2.08,-2,,9.922e+05,-53.5469
4.96875e+04,0.68,0.6,-2.08,-2.08,,9.937e+05,-52.0406
4.97656e+04,0.68,0.68,-2,-2,,9.953e+05,-50.05
4.98437e+04,0.68,0.6,-2,-2.08,,9.969e+05,-48.0594
4.99219e+04,0.6,0.68,-2,-2,,9.984e+05,-51.5562
5.00000e+04,0.6,0.6,-2,-2.08,,1.000e+06,-55.05
5.00781e+04,0.6,0.6,-2,-2,,1.002e+06,-55.05
5.01562e+04,0.6,0.6,-2,-2.08,,1.003e+06,-55.05
5.02344e+04,0.68,0.68,-2,-2,,1.005e+06,-52.0406
5.03125e+04,0.68,0.6,-2,-2.08,,1.006e+06,-49.0312
5.03906e+04,0.6,0.68,-2.08,-2,,1.008e+06,-52.0406
5.04687e+04,0.6,0.52,-2,-2.08,,1.009e+06,-55.05
5.05469e+04,0.6,0.6,-2,-2,,1.011e+06,-53.0625
5.06250e+04,0.6,0.52,-2,-2.08,,1.012e+06,-51.0719
5.07031e+04,0.6,0.6,-2,-2,,1.014e+06,-53.0625
5.07812e+04,0.6,0.52,-2,-2.08,,1.016e+06,-55.05
5.08594e+04,0.6,0.6,-2,-2,,1.017e+06,-52.0406
5.09375e+04,0.6,0.52,-2,-2,,1.019e+06,-49.0312
5.10156e+04,0.6,0.6,-2,-2,,1.020e+06,-50.0531
5.10937e+04,0.6,0.52,-2,-2.08,,1.022e+06,-51.0719
5.11719e+04,0.6,0.6,-2,-2,,1.023e+06,-48.9969
5.12500e+04,0.6,0.52,-2,-2.08,,1.025e+06,-46.9219
5.13281e+04,0.6,0.6,-2,-2,,1.027e+06,-52.4906
5.14062e+04,0.6,0.52,-2,-2.08,,1.028e+06,-58.0594
5.14844e+04,0.52,0.6,-2.08,-2,,1.030e+06,-53.5469
5.15625e+04,0.52,0.52,-2.08,-2.08,,1.031e+06,-49.0312
5.16406e+04,0.52,0.52,-2,-2,,1.033e+06,-52.0406
5.17187e+04,0.52,0.52,-2,-2.08,,1.034e+06,-55.05
5.17969e+04,0.52,0.52,-2,-2,,1.036e+06,-53.0625
5.18750e+04,0.52,0.52,-2,-2.08,,1.037e+06,-51.0719
5.19531e+04,0.52,0.52,-2.08,-2,,1.039e+06,-51.0719
5.20312e+04,0.52,0.44,-2,-2.08,,1.041e+06,-51.0719
5.21094e+04,0.52,0.52,-2,-2,,1.042e+06,-53.0625
5.21875e+04,0.52,0.44,-2,-2.08,,1.044e+06,-55.05
5.22656e+04,0.52,0.52,-2,-2,,1.045e+06,-53.0625
5.23437e+04,0.52,0.52,-2,-2,,1.047e+06,-51.0719
5.24219e+04,0.52,0.52,-2,-2,,1.048e+06,-53.0625
5.25000e+04,0.52,0.52,-2.08,-2.08,,1.050e+06,-55.05
5.25781e+04,0.52,0.52,-2,-2,,1.052e+06,-55.05
5.26562e+04,0.52,0.44,-2,-2.08,,1.053e+06,-55.05
5.27344e+04,0.52,0.52,-2,-2,,1.055e+06,-53.0625
5.28125e+04,0.52,0.44,-2,-2.08,,1.056e+06,-51.0719
5.28906e+04,0.44,0.52,-2,-2,,1.058e+06,-54.5656
5.29687e+04,0.44,0.44,-2,-2.08,,1.059e+06,-58.0594
5.30469e+04,0.52,0.52,-2,-2,,1.061e+06,-53.5469
5.31250e+04,0.44,0.44,-2,-2.08,,1.062e+06,-49.0312
5.32031e+04,0.44,0.52,-2,-2,,1.064e+06,-53.5469
5.32812e+04,0.44,0.44,-2,-2.08,,1.066e+06,-58.0594
5.33594e+04,0.44,0.52,-2,-2,,1.067e+06,-56.5563
5.34375e+04,0.44,0.44,-2,-2.08,,1.069e+06,-55.05
5.35156e+04,0.44,0.44,-2,-2,,1.070e+06,-55.05
5.35937e+04,0.44,0.44,-2,-2.08,,1.072e+06,-55.05
5.36719e+04,0.44,0.44,-2,-2,,1.073e+06,-53.0625
5.37500e+04,0.44,0.44,-2,-2.08,,1.075e+06,-51.0719
5.38281e+04,0.44,0.44,-2,-2,,1.077e+06,-53.0625
